Date,Facebook_Impressions,Instagram_Impressions,YouTube_Impressions,Facebook_Clicks,Instagram_Clicks,YouTube_Clicks,Facebook_Engagements,Instagram_Engagements,YouTube_Engagements,Facebook_Conversions,Instagram_Conversions,YouTube_Conversions,Facebook_Revenue,Instagram_Revenue,YouTube_Revenue,Demographic_ID,Geo_ID,Region
12-08-23,465455,1415,122734,1231,8103,1335,9108,3867,2649,1690,106,119,60414.88,3262.92,8235.2,12,102,South
12-08-23,97641,120375,263932,1479,4494,9211,2344,3083,10799,133,1484,447,29531.39,5464.14,31628.47,3,101,North
12-08-23,10310,230108,204065,3548,10440,938,13143,5276,4244,468,793,87,8776.29,36276.8,29860.91,12,101,North
12-08-23,97084,111807,263508,7534,1323,2673,2186,14264,8381,1513,124,366,19651.44,6085.64,30336.92,12,104,West
19-08-23,265989,38583,174660,7022,3773,3524,4569,8169,4503,940,600,437,7784.75,30631.54,20059.71,7,102,South
19-08-23,2743,49351,476262,404,8587,2582,5909,6585,9483,111,971,929,19651.82,28473.63,16709.55,7,102,South
19-08-23,266194,16420,241347,4185,863,5314,3772,14650,4408,839,139,347,2517.83,8909.44,52728.73,12,105,Central
19-08-23,75010,4052,336725,8289,261,3147,11753,7369,1453,155,535,1025,14070.26,48034.6,3378.14,7,104,West
19-08-23,5127,236999,172993,647,6581,3121,8193,1090,12999,727,174,1119,19665.17,24425.15,12789.68,2,103,East
19-08-23,233035,127198,78323,8107,3735,1350,18836,1973,171,202,806,889,15996.68,960.99,60551.33,10,105,Central
19-08-23,394273,57087,88512,4754,2078,6077,9362,1891,7905,113,155,1405,49720.4,3394.89,26403.71,6,103,East
19-08-23,185961,246956,125674,1257,2499,6790,7848,5103,2759,1581,350,177,28673.45,40245.96,1427.59,1,101,North
19-08-23,116947,286532,55714,9259,4215,901,11392,1735,10344,644,86,964,45008.88,539.45,9560.67,4,103,East
19-08-23,12211,464159,14753,8282,5450,1593,9538,4668,7693,194,676,829,13836.69,44841.77,865.54,3,104,West
19-08-23,94196,159092,250521,6197,7235,719,8224,5318,4616,1224,135,19,57361.47,440.44,9192.09,1,101,North
19-08-23,293117,223406,21000,181,2967,12383,2965,12832,5269,6,1315,798,18028.38,41021.24,12131.38,10,103,East
19-08-23,219238,290874,58122,2421,7581,1870,14215,6044,953,2020,11,163,826.8,40167.53,34514.67,3,102,South
19-08-23,209671,119494,130451,3797,5194,3167,8411,227,7922,106,768,977,28383.29,30562.72,18978.99,3,102,South
19-08-23,304454,12261,187884,7200,2422,1191,2515,10398,5784,70,115,1710,5496.18,10486.67,49773.15,6,101,North
19-08-23,239921,202974,42380,4153,9176,1885,2470,9637,7531,530,189,708,17185.81,4100.81,33777.38,12,101,North
19-08-23,204918,46366,237480,1330,5945,3915,4173,14393,946,538,886,147,2078.24,52539.5,1388.26,11,104,West
19-08-23,16331,251130,330390,3889,9275,303,19870,3004,811,572,981,396,5504.49,33323.83,27779.68,6,104,West
19-08-23,20494,306173,247066,6171,136,3838,735,1788,14358,338,524,953,20998.95,40558.81,4044.24,5,103,East
19-08-23,323852,23396,57101,5141,2847,3711,2438,10208,3036,783,7,1329,16591.04,40108.41,20219.55,7,103,East
19-08-23,246881,158074,45085,6495,1930,6892,5835,8059,9473,699,17,1306,13464.78,46743.52,990.7,4,102,South
19-08-23,204826,291752,36895,3525,6216,927,5251,1048,18398,662,197,927,21761.35,6480.14,33573.51,5,102,South
19-08-23,150474,57141,338372,6392,2660,5459,221,6697,11026,753,328,406,10217.26,49803.46,17837.28,10,102,South
19-08-23,311516,22932,173722,1979,8987,2255,7910,14558,553,761,429,733,4325.86,30901.16,28002.98,1,103,East
26-08-23,363268,12303,48297,1418,10055,1005,3628,3357,8854,197,353,1093,63918.28,3669.5,1309.22,2,102,South
26-08-23,321612,20671,91221,9679,4824,926,11175,3080,5468,232,1309,396,12968.84,4035.36,48392.8,2,102,South
26-08-23,55475,175721,205855,1827,8830,3495,1565,7620,10473,231,228,858,64631.89,11824.03,855.08,3,102,South
26-08-23,230032,100195,132643,805,10552,1634,3353,3537,17584,585,18,1088,25572.2,16716.51,35892.29,10,105,Central
26-08-23,24956,457871,84955,1572,8740,3358,2834,8577,8482,562,1168,68,4120.9,16927.74,50774.36,8,102,South
26-08-23,125306,69253,384352,749,1733,11618,14518,459,3707,416,1144,453,31401.98,15544.14,9399.88,8,102,South
26-08-23,489329,15033,10683,4837,4061,3620,8698,3936,7889,606,943,607,7369.54,42470.4,16862.06,4,104,West
26-08-23,152584,31888,218057,10418,1012,1633,17933,1535,28,523,33,760,3768.94,56528.25,912.81,2,101,North
26-08-23,176614,327570,59385,3928,7707,413,1367,7313,13000,943,162,850,13993.23,63033.65,2798.12,8,101,North
26-08-23,132274,301941,31418,4842,2804,3532,8785,401,12483,920,109,284,14320.38,59319.08,4030.54,11,103,East
26-08-23,190953,2323,351556,13279,1862,732,201,10761,4324,578,968,615,30775.25,6927.05,36908.7,3,104,West
26-08-23,141788,123776,184122,4893,3847,2822,387,12495,3696,1376,324,46,28358.13,14361.48,16630.39,8,102,South
26-08-23,372651,19518,44285,7331,1042,1765,6329,9346,2235,407,158,1143,16801.33,47099.65,15605.02,2,105,Central
26-08-23,146745,33057,302851,636,1557,12665,1439,21,16318,432,1065,218,40101.81,16374.68,13611.51,3,101,North
26-08-23,238469,163146,2522,3022,4627,4977,18466,4106,872,466,29,921,44663.36,14552.9,18435.74,4,105,Central
26-08-23,151248,101817,268021,1870,4288,7230,2065,2082,20223,444,378,664,23251.03,15138.55,26805.42,9,102,South
26-08-23,58213,289199,252586,559,3435,10847,3388,13586,484,269,1327,204,35012.61,25765.52,2781.87,11,102,South
26-08-23,448374,43582,33377,1936,2295,8337,4513,4715,9745,974,595,264,10036.78,3748.69,48902.53,5,104,West
26-08-23,257118,313242,29008,8835,5320,1505,4117,15088,3577,73,861,1139,21899.9,27747.4,11721.7,10,104,West
26-08-23,345483,94726,114713,622,5273,6395,11912,1564,6117,484,1484,60,62855.18,6763.61,9979.21,8,104,West
26-08-23,22703,92271,438062,2378,8203,2245,7814,7757,1199,334,436,818,34339.98,11823.69,32428.33,5,101,North
26-08-23,433894,18510,145365,6853,5227,1036,14149,793,5096,337,1186,110,1479.78,6116.92,48739.3,11,104,West
26-08-23,79813,227135,162293,1548,9311,4552,3133,12224,2964,521,946,271,38358.91,10766.43,7973.66,4,102,South
26-08-23,13697,109030,448906,5592,851,8511,6249,1362,8096,245,893,751,14292.19,56992.67,1138.14,1,101,North
02-09-23,99259,326354,121802,4171,5965,5790,4862,3118,7640,490,1332,232,8345.15,13064.03,47689.82,12,105,Central
02-09-23,6954,429839,43215,8933,2319,1513,3121,10621,3027,173,509,1232,13108.77,34869.47,10622.76,12,104,West
02-09-23,286176,236329,14475,337,9618,5425,7201,62,10661,792,446,448,838.83,37647.99,37579.18,9,103,East
02-09-23,36286,174395,220703,9039,1117,1085,5238,1728,12581,367,1487,78,57932.31,422.54,14747.15,6,103,East
02-09-23,52039,145779,264147,1769,9230,3193,4684,3596,9889,488,759,278,12260.98,17939.25,29342.77,8,102,South
02-09-23,97583,132117,191144,1133,6046,7406,1085,8034,13537,1120,308,535,26474.67,12949.92,31241.41,8,104,West
02-09-23,266900,249810,51289,3286,7691,4395,316,9494,11420,1119,24,417,50942.73,6360.04,9318.23,2,105,Central
02-09-23,21054,296395,223259,4878,1255,5039,3134,6149,10390,1356,409,415,23265.8,23224.06,31464.14,11,103,East
02-09-23,174764,49331,343993,1272,10287,2041,1645,10455,5036,219,618,1200,35994.72,30442.86,2221.42,5,102,South
02-09-23,54206,235026,275077,5527,1020,4281,7556,2117,14514,54,1307,322,18210.23,42028.76,17000.01,11,103,East
02-09-23,101229,144827,285142,657,9161,5984,688,10242,9262,253,665,1025,38154.36,11546.72,17921.92,6,103,East
02-09-23,410484,26152,62487,11056,628,1551,4482,17377,2059,174,1357,144,25505.02,21300.39,12191.59,3,102,South
02-09-23,281809,179652,14597,7829,1723,1847,3861,8380,5331,89,845,489,8246.86,10421.33,53053.81,10,104,West
02-09-23,173280,188908,214794,5543,2785,6404,3790,4259,11402,1189,274,734,46266.84,635.36,21856.8,2,104,West
02-09-23,431344,58601,71040,1008,12325,891,10179,4027,4065,694,47,1014,38852.87,18586.87,497.26,3,102,South
02-09-23,171001,51309,245836,224,12462,1817,13711,5116,1779,1425,497,4,18756.29,38644.23,1140.48,6,103,East
02-09-23,199900,143589,222715,3981,9885,254,12646,4344,6864,393,72,988,10016.28,17056.7,31230.02,11,104,West
02-09-23,468836,112652,6970,7721,2056,1262,10008,7390,55,590,911,196,4242.85,17624.89,43125.26,8,101,North
02-09-23,203303,75838,144664,7351,5027,3568,2801,7789,12523,737,963,391,50479.1,5895.61,14334.29,1,101,North
02-09-23,240684,187120,72214,2204,4148,5451,2392,3696,9670,986,792,179,11177.44,20503.9,27510.66,9,102,South
02-09-23,75475,469393,16107,3486,4086,6448,1792,16483,3696,394,40,1476,30594.36,30909.3,7230.34,10,102,South
02-09-23,318684,165781,60372,9390,2091,271,648,17795,5482,128,1281,513,14101.05,12511.91,42547.04,6,102,South
02-09-23,76623,254831,145431,7444,5542,671,7287,707,7456,295,238,963,25437.95,34840.3,18304.75,5,101,North
02-09-23,7548,221977,230110,12781,20,2708,8997,4876,6860,941,105,726,63080.98,11981.49,909.53,9,101,North
09-09-23,109135,159996,172740,10079,132,4681,4217,11227,280,532,761,620,36335.63,12534.74,18539.63,2,101,North
09-09-23,306990,137780,124247,1306,8436,1766,4509,1637,10989,629,284,770,3887.28,1344.44,72839.28,8,101,North
09-09-23,104108,7039,351955,7165,2731,6024,3090,15855,5960,299,236,782,29514.19,15864.76,28534.05,7,103,East
09-09-23,250789,91081,158695,5102,5275,2827,789,5541,10007,258,941,751,12647.86,10657.02,33901.12,4,105,Central
09-09-23,31875,189440,371372,69,14450,820,3702,6976,4528,503,262,1184,25973.62,14837.16,34184.22,9,102,South
09-09-23,133127,191631,156115,919,1216,8700,10638,9953,2850,122,1056,423,7880.01,3510.86,46416.13,5,104,West
09-09-23,247456,228069,61473,3322,1234,9264,5412,11784,5312,421,313,628,38994.25,15173.75,22107,10,102,South
09-09-23,139502,185828,239740,10912,3448,484,1300,15000,3591,833,55,841,23283.94,29157.33,12874.73,7,102,South
09-09-23,34783,166667,249109,10587,1857,2792,4249,5727,11480,525,468,1041,2021.3,41561.31,23465.39,1,103,East
09-09-23,323325,38007,72533,7610,3865,1584,10963,1497,6128,637,1365,45,32091.26,585.27,28569.47,10,104,West
09-09-23,425567,38612,1984,1343,1335,12370,9632,512,6789,240,633,1250,32226.68,15843.94,31314.38,3,104,West
09-09-23,77403,60933,408670,272,13364,2239,449,1998,19256,274,493,608,4043.57,47359.79,17157.64,12,104,West
09-09-23,311745,167385,97132,3265,1832,9697,2286,13383,8567,76,394,1161,53857.36,22018.73,2432.91,2,101,North
09-09-23,218615,62131,148674,2279,6853,2294,9113,4097,3202,145,1516,511,26480.07,11246.7,40156.23,7,103,East
09-09-23,203834,137794,231014,638,2525,8985,1928,14999,1839,301,961,578,21344.16,11702.09,27897.75,8,105,Central
09-09-23,246618,81909,155123,8885,479,734,11926,7199,140,705,376,775,8218.1,27590.02,19298.88,10,103,East
09-09-23,291730,286165,1003,10539,546,2357,8833,12494,286,306,409,1477,24368.99,17919.74,18972.27,10,101,North
09-09-23,236225,152599,95400,273,4341,8930,657,2961,15116,152,1336,207,38876.21,33287.95,724.84,9,104,West
09-09-23,18749,144131,254088,10966,4062,361,7191,4246,4755,505,490,638,18336.77,37379.8,12961.43,2,105,Central
09-09-23,10308,466975,11157,744,7216,3819,12759,9104,1310,968,329,141,21542.45,302.17,45162.38,8,104,West
09-09-23,431020,27312,28531,2298,1475,11737,1471,2209,18870,1297,173,104,37093.18,29202.04,77.78,3,101,North
09-09-23,209209,130896,69013,13055,724,1489,10414,10449,2218,265,878,358,19045.44,10753.23,39103.33,8,105,Central
09-09-23,148080,212318,55067,8691,4213,167,10143,1220,6772,1037,324,49,38902.39,3942.7,21793.91,7,102,South
09-09-23,72449,202731,318180,1173,2076,10405,8552,8156,541,158,656,513,21748.32,9694.32,23689.36,6,102,South
16-09-23,207573,199133,56940,5752,5140,163,12611,2243,4048,845,704,75,28649.15,3350.07,39269.78,8,102,South
16-09-23,451476,8162,22817,2697,4045,7785,4630,9385,2348,601,133,641,32624.64,23442.79,7663.57,1,104,West
16-09-23,210057,8907,254713,8561,5105,1782,1059,15162,6787,992,435,59,49115.19,7995.55,5441.26,3,101,North
16-09-23,111789,167516,167927,10208,1513,3118,2761,8688,9493,629,319,1075,25996.85,46281.55,5032.6,11,103,East
16-09-23,181611,255474,12053,1302,1138,10924,1013,12481,3713,738,82,1021,3010.29,30754.57,36916.14,11,101,North
16-09-23,210805,122094,187420,6665,4934,2740,2744,13250,1097,1549,129,207,49331.96,11294.92,7850.12,4,101,North
16-09-23,61652,285018,211853,10208,137,4860,12578,665,6587,53,1024,577,24782.33,1240.05,38214.62,6,103,East
16-09-23,180209,323623,5824,753,6187,6717,9906,5784,3116,22,1645,494,30987.61,15036.64,29363.75,10,104,West
16-09-23,331382,100817,156129,5182,5785,4146,1770,2688,16300,344,797,174,29129.55,27113.07,12196.38,7,105,Central
16-09-23,46897,341952,87459,13749,624,281,9807,10466,1273,530,169,921,16749.38,19922.88,21647.74,4,104,West
16-09-23,43721,64783,341117,2898,408,10995,6314,8906,8085,956,150,1061,20634.16,35585.86,9799.98,10,105,Central
16-09-23,211368,273279,69691,3491,5892,1699,13118,1998,3915,770,488,705,6024.3,36106.36,30413.34,1,105,Central
16-09-23,294033,131608,75145,2588,6886,1840,15324,5911,384,897,506,506,55613.78,15207.27,4214.95,6,103,East
16-09-23,43469,212706,255092,8511,911,1140,7073,154,8545,1379,191,368,5310.88,49184.89,1257.23,1,102,South
16-09-23,123389,306936,39170,3926,1425,8395,11158,8749,1467,19,1107,909,62647.49,2503.65,10124.86,6,104,West
16-09-23,244958,42328,191896,3259,2749,6915,6122,7371,2929,983,256,112,4247.87,34893.83,25536.3,4,105,Central
16-09-23,301835,140891,71730,8825,1791,278,3038,10248,4769,144,1187,657,12116.14,54485.63,12240.23,6,103,East
16-09-23,210282,196796,64603,2400,7477,3045,3140,19704,504,139,1126,621,33958.32,13340.72,25593.96,9,103,East
16-09-23,209616,289326,17035,2522,572,10898,7375,3007,5056,156,781,380,33220.21,17333.85,21247.94,1,105,Central
16-09-23,57481,316791,32259,5468,6292,1254,4388,6190,5530,285,1146,734,18791.66,20019.85,32781.49,1,102,South
16-09-23,148364,232947,92072,699,2726,7952,4712,8981,2395,138,889,345,2219.23,41611.35,19169.42,9,105,Central
16-09-23,373343,24967,30897,11879,821,525,8442,8866,1488,70,465,1134,11513.28,53760.67,8933.05,12,101,North
16-09-23,479181,43458,47280,4014,5563,3591,13716,3629,2848,1027,414,171,48561.58,236,8319.42,9,105,Central
16-09-23,45029,50115,359517,7200,683,3078,68,8186,8161,332,76,893,6431.99,61241.98,8085.03,10,105,Central
23-09-23,24257,190592,196529,2305,10841,11,13979,1291,3000,314,955,807,17400.65,26319.52,12928.83,7,103,East
23-09-23,388795,11322,119174,488,1501,13321,2166,5437,12597,217,977,374,5429.09,26998.3,46010.61,10,103,East
23-09-23,258634,53479,143450,7400,2694,79,20557,2491,108,71,149,1200,10180.12,11666.98,53030.9,3,103,East
23-09-23,81938,189436,251153,896,4539,8494,16368,387,8123,485,252,1193,10512.88,3114.49,48288.63,2,103,East
23-09-23,359483,91096,105334,9883,2126,1714,8994,9207,4455,761,1039,289,23610.86,35492.13,11439.01,12,102,South
23-09-23,62818,229489,172335,843,3653,5897,8071,6436,2790,1890,102,85,25691.33,10159.98,32595.69,4,104,West
23-09-23,256569,151723,191476,4162,4156,4450,7430,12344,1213,97,509,1056,77.58,58961.6,4983.82,2,101,North
23-09-23,103521,139217,217103,6085,1183,4574,16211,2853,3328,888,604,250,24089.56,7726.66,27191.78,8,105,Central
23-09-23,17446,187598,286302,6434,4958,3684,3454,9056,3790,29,1320,13,54549.24,15687.16,4048.6,11,104,West
23-09-23,27526,410881,84002,2567,4535,7039,8291,2348,9146,118,205,1451,53760.99,14679.59,4285.42,6,105,Central
23-09-23,241105,204313,15497,476,13802,1097,9299,3267,6622,716,218,785,5202.79,17093.23,48519.98,4,101,North
23-09-23,179586,71980,210078,9714,51,2777,6665,3247,9157,1247,50,533,11912.25,8480.67,48899.08,9,102,South
23-09-23,458096,26508,36272,1668,1099,11819,16279,3355,984,106,1352,526,4432.72,11321.17,56943.11,1,101,North
23-09-23,97532,442382,23624,875,9051,4170,4890,296,12022,811,462,350,1335.18,30606.66,36513.16,9,105,Central
23-09-23,60194,77537,373687,3104,1111,8996,11110,1583,11737,629,475,886,9369.8,32657.31,15793.89,3,105,Central
23-09-23,57810,484263,15542,3616,2724,7138,2597,12335,3543,212,677,864,45386.44,7054.34,2788.22,7,102,South
23-09-23,65816,57739,388643,594,2001,7555,10696,2596,6248,1057,492,114,6654.49,27134.91,25061.6,8,103,East
23-09-23,106725,302796,44762,9237,5931,784,3125,177,19289,528,840,447,3454.85,40573.86,13987.29,9,101,North
23-09-23,465159,54369,53921,5354,1243,4570,520,1818,14164,201,953,196,21619.1,29442.65,21348.25,3,101,North
23-09-23,352322,135249,65453,13283,209,2163,6517,1869,12112,950,104,432,8467.99,11839.32,45272.69,5,102,South
23-09-23,5510,163211,426803,5642,5423,4419,2083,9986,8329,694,1116,330,14770.9,14318.85,40317.25,3,102,South
23-09-23,483458,92311,3204,9574,3952,1655,9644,4301,2951,663,17,1192,30518.13,39749.18,3283.69,5,102,South
23-09-23,90402,335003,153761,6184,2508,2901,20442,1076,1060,441,959,193,34135.41,2606.99,26444.6,6,105,Central
23-09-23,13928,386988,182889,558,10845,795,11134,1463,9921,111,674,1128,15391.38,10622.81,35230.81,10,104,West
30-09-23,172971,114949,153223,5842,3707,1522,707,14607,5628,130,199,1029,43010.77,4848.64,12946.59,10,103,East
30-09-23,103962,222407,219911,7258,5355,2358,12171,698,2977,132,333,1111,44606.07,10706.17,11616.76,1,104,West
30-09-23,138187,124012,322651,9669,3033,3229,12502,3731,2832,421,1045,690,36501.28,221.08,19893.64,1,105,Central
30-09-23,68867,189760,315407,1386,5467,5380,7915,1104,15840,453,907,665,14090.32,10037.94,33293.74,7,105,Central
30-09-23,339758,64140,70294,5934,4836,2886,5573,2044,8367,1704,55,10,18360,5533.65,31213.35,9,105,Central
30-09-23,14245,453450,810,580,9965,1641,7678,887,8847,488,313,608,17213.24,2542.71,36488.05,10,105,Central
30-09-23,63562,19768,391632,3764,5664,2276,18876,2150,3031,186,322,969,29253.61,10893.33,16217.06,2,104,West
30-09-23,142359,52489,229067,5847,5355,1432,4775,3212,8822,931,958,289,39996.69,13859.8,20298.51,8,102,South
30-09-23,129512,448722,10677,7704,6965,863,7686,4030,4707,533,380,675,3790.02,13502.82,39083.16,12,102,South
30-09-23,55051,265854,144755,5267,2618,2753,7138,10917,3461,407,793,153,784.32,27282.77,27251.91,12,105,Central
30-09-23,410746,5415,13348,6933,3785,3594,17841,5847,237,749,441,483,30968.19,15677.41,25292.4,6,104,West
30-09-23,342153,182280,15053,8811,2703,278,11209,5568,1537,121,718,1152,32425.4,18867.14,13555.46,7,104,West
30-09-23,158527,69003,218837,7126,610,6509,2795,2014,16666,35,306,1062,4153.71,55581.65,2257.64,4,104,West
30-09-23,188174,113836,209653,1500,699,11121,12227,7295,2639,265,48,1055,49808,21355.35,6279.65,7,105,Central
30-09-23,174045,261493,72116,4194,4374,6533,8487,14897,1192,331,918,279,32414.75,8238.05,34756.2,3,104,West
30-09-23,12609,80451,443045,1260,2125,7942,1012,10636,4786,958,1078,118,28398.21,12093.43,19342.36,12,103,East
30-09-23,30320,209469,293186,2864,4108,3567,4142,904,11907,886,419,346,52089.82,8635.54,13955.64,3,101,North
30-09-23,378544,41179,56949,142,7451,3436,4794,15636,2314,735,841,2,858.31,11044.82,65783.87,4,103,East
30-09-23,480545,3359,66805,415,7081,2958,14265,3944,4001,867,174,1023,18958.16,30247.72,11569.12,4,101,North
30-09-23,314143,246252,8152,8121,184,2598,12675,4431,6514,1600,277,195,20975.26,47194.76,11411.98,6,103,East
30-09-23,296217,222998,63847,2557,9285,985,9307,2748,3791,338,1692,2,41422.96,6931.32,16880.72,7,101,North
30-09-23,240484,148158,184920,669,6411,6208,2497,9876,4229,322,348,1009,14842.99,36004.16,6683.85,8,105,Central
30-09-23,209584,179776,28971,4144,5412,2413,11673,2560,9401,400,27,876,27122.16,8974.55,34691.29,3,105,Central
30-09-23,278499,126449,161287,12569,1904,551,5099,6301,10187,475,503,494,30234.67,11308.58,29060.75,8,103,East
07-10-23,119645,267760,97239,8158,1337,893,5560,7518,7895,219,59,1192,271.29,21842.48,38641.23,12,103,East
07-10-23,377502,20806,73645,5525,3994,1573,580,18639,3678,73,1278,471,28421.68,18142.11,14286.21,5,105,Central
07-10-23,90646,51670,289917,293,9386,470,7493,6826,7365,249,78,1119,11772.26,30598.21,13609.53,4,105,Central
07-10-23,57272,247959,246573,3157,4248,7243,21191,1421,119,1212,626,17,5591.62,40501.24,27035.14,7,103,East
07-10-23,110136,27377,275369,1628,10597,3585,4434,2980,11999,743,244,1213,20461.57,29912.82,12740.61,5,103,East
07-10-23,206409,131557,142470,10544,786,1360,470,5347,18199,637,847,400,12973.57,24389.4,25257.03,11,102,South
07-10-23,88784,232199,271291,5866,1259,3182,1102,15271,45,1572,238,79,524.95,54310.27,8170.78,5,103,East
